task,architecture,profile,method,block,B
two_concepts,TwoLayerCNN,release_early,auroc,5024,-0.16930420415638353
two_concepts,TwoLayerCNN,release_early,auroc,5025,-0.13260036844276557
two_concepts,TwoLayerCNN,release_early,auroc,5026,0.024751194639702823
two_concepts,TwoLayerCNN,release_early,auroc,5027,-0.13119945653452136
two_concepts,TwoLayerCNN,release_early,auroc,5028,-0.1255827728761616
two_concepts,TwoLayerCNN,release_early,auroc,5029,-0.060556954542441144
two_concepts,TwoLayerCNN,release_early,auroc,5030,-0.028343109473916883
two_concepts,TwoLayerCNN,release_early,auroc,5031,-0.2285463628429395
two_concepts,TwoLayerCNN,release_early,auroc,5032,-0.03408374493545352
two_concepts,TwoLayerCNN,release_early,auroc,5033,0.038852011214665805
two_concepts,TwoLayerCNN,release_early,auroc,5034,-0.0591486983919538
two_concepts,TwoLayerCNN,release_early,auroc,5035,0.11224553661468101
two_concepts,TwoLayerCNN,release_early,auroc,5036,-0.09912627123521872
two_concepts,TwoLayerCNN,release_early,auroc,5037,-0.041442786811544785
two_concepts,TwoLayerCNN,release_early,auroc,5038,-0.09794749367898403
two_concepts,TwoLayerCNN,release_early,auroc,5039,-0.2564910728063586
two_concepts,TwoLayerCNN,release_early,auroc,5040,0.12447631858143676
two_concepts,TwoLayerCNN,release_early,auroc,5041,-0.06958771226240151
two_concepts,TwoLayerCNN,release_early,auroc,5042,-0.008059443850689907
two_concepts,TwoLayerCNN,release_early,auroc,5043,-0.12091583998803579
two_concepts,TwoLayerCNN,release_early,auroc,5044,0.07073051502606803
two_concepts,TwoLayerCNN,release_early,auroc,5045,-0.043633388424486275
two_concepts,TwoLayerCNN,release_early,auroc,5046,0.14737936796959555
two_concepts,TwoLayerCNN,release_early,auroc,5047,-0.16787779112039403
two_concepts,TwoLayerCNN,release_early,auroc,5048,0.22337456661993743
two_concepts,TwoLayerCNN,release_early,auroc,5049,-0.0489023073732372
two_concepts,TwoLayerCNN,release_default,auroc,5000,-0.07783949598895595
two_concepts,TwoLayerCNN,release_default,auroc,5001,-0.09764659146548355
two_concepts,TwoLayerCNN,release_default,auroc,5002,-0.24971761739573523
two_concepts,TwoLayerCNN,release_default,auroc,5003,-0.07877288414681427
two_concepts,TwoLayerCNN,release_default,auroc,5004,-0.0004432036962679353
two_concepts,TwoLayerCNN,release_default,auroc,5005,-0.14821232569609954
two_concepts,TwoLayerCNN,release_default,auroc,5006,-0.006133052486147816
two_concepts,TwoLayerCNN,release_default,auroc,5007,-0.07062190072685004
two_concepts,TwoLayerCNN,release_default,auroc,5008,0.027593632659874023
two_concepts,TwoLayerCNN,release_default,auroc,5009,0.08134049184989989
two_concepts,TwoLayerCNN,release_default,auroc,5010,0.135067590915408
two_concepts,TwoLayerCNN,release_default,auroc,5011,0.03504382581305482
two_concepts,TwoLayerCNN,release_default,auroc,5012,0.036078977292689884
two_concepts,TwoLayerCNN,release_default,auroc,5013,-0.03687510940988625
two_concepts,TwoLayerCNN,release_default,auroc,5014,-0.1657647902557114
two_concepts,TwoLayerCNN,release_default,auroc,5015,-0.06715724974565135
two_concepts,TwoLayerCNN,release_default,auroc,5016,-0.04240757240181586
two_concepts,TwoLayerCNN,release_default,auroc,5017,-0.028140998630286962
two_concepts,TwoLayerCNN,release_default,auroc,5018,-0.17317695361444363
two_concepts,TwoLayerCNN,release_default,auroc,5019,0.03280780456583815
two_concepts,TwoLayerCNN,release_default,auroc,5020,-0.006188190497754376
two_concepts,TwoLayerCNN,release_default,auroc,5021,0.07220329477324211
two_concepts,TwoLayerCNN,release_default,auroc,5022,0.015547985064226721
two_concepts,TwoLayerCNN,release_default,auroc,5023,0.1346577899296656
two_concepts,TwoLayerCNN,release_default,auroc,5024,-0.1945233252141207
two_concepts,TwoLayerCNN,release_default,auroc,5025,-0.1426866405265721
two_concepts,TwoLayerCNN,release_default,auroc,5026,0.05987561579874068
two_concepts,TwoLayerCNN,release_default,auroc,5027,-0.10451539495887957
two_concepts,TwoLayerCNN,release_default,auroc,5028,-0.09373812944530957
two_concepts,TwoLayerCNN,release_default,auroc,5029,-0.03319091166497817
two_concepts,TwoLayerCNN,release_default,auroc,5030,-0.002702089098151894
two_concepts,TwoLayerCNN,release_default,auroc,5031,-0.23649411924319497
two_concepts,TwoLayerCNN,release_default,auroc,5032,-0.02166221838387261
two_concepts,TwoLayerCNN,release_default,auroc,5033,0.03690063139686822
two_concepts,TwoLayerCNN,release_default,auroc,5034,-0.04787347853589485
two_concepts,TwoLayerCNN,release_default,auroc,5035,0.06072058306168221
two_concepts,TwoLayerCNN,release_default,auroc,5036,-0.10958039929146779
two_concepts,TwoLayerCNN,release_default,auroc,5037,-0.011803724017670603
two_concepts,TwoLayerCNN,release_default,auroc,5038,0.03980409398944018
two_concepts,TwoLayerCNN,release_default,auroc,5039,-0.1709339497400193
two_concepts,TwoLayerCNN,release_default,auroc,5040,0.08402270133129114
two_concepts,TwoLayerCNN,release_default,auroc,5041,-0.02376731690062872
two_concepts,TwoLayerCNN,release_default,auroc,5042,-0.007921790025939623
two_concepts,TwoLayerCNN,release_default,auroc,5043,-0.1212195173389829
two_concepts,TwoLayerCNN,release_default,auroc,5044,-0.0013330013941622587
two_concepts,TwoLayerCNN,release_default,auroc,5045,-0.07626312225513404
two_concepts,TwoLayerCNN,release_default,auroc,5046,-0.0017455797635215764
two_concepts,TwoLayerCNN,release_default,auroc,5047,-0.17907766974821687
two_concepts,TwoLayerCNN,release_default,auroc,5048,0.22853201413289498
two_concepts,TwoLayerCNN,release_default,auroc,5049,0.06120292317848636
two_concepts,TwoLayerCNN,release_late,auroc,5000,-0.027809698244810332
two_concepts,TwoLayerCNN,release_late,auroc,5001,-0.014832902756455824
two_concepts,TwoLayerCNN,release_late,auroc,5002,-0.2984038225205321
two_concepts,TwoLayerCNN,release_late,auroc,5003,-0.14629634993250928
two_concepts,TwoLayerCNN,release_late,auroc,5004,0.03203545190668372
two_concepts,TwoLayerCNN,release_late,auroc,5005,-0.0602253760220719
two_concepts,TwoLayerCNN,release_late,auroc,5006,0.048699950817880255
two_concepts,TwoLayerCNN,release_late,auroc,5007,0.024760134910779608
two_concepts,TwoLayerCNN,release_late,auroc,5008,-0.09785019891932784
two_concepts,TwoLayerCNN,release_late,auroc,5009,0.050398519482866
two_concepts,TwoLayerCNN,release_late,auroc,5010,0.060852816882515204
two_concepts,TwoLayerCNN,release_late,auroc,5011,0.014675566339993562
two_concepts,TwoLayerCNN,release_late,auroc,5012,-0.09664124238840655
two_concepts,TwoLayerCNN,release_late,auroc,5013,-0.052946960815073496
two_concepts,TwoLayerCNN,release_late,auroc,5014,-0.09178851201933669
two_concepts,TwoLayerCNN,release_late,auroc,5015,0.029580668882785655
two_concepts,TwoLayerCNN,release_late,auroc,5016,-0.09246165199198542
two_concepts,TwoLayerCNN,release_late,auroc,5017,-0.005738420677213307
two_concepts,TwoLayerCNN,release_late,auroc,5018,-0.09645907417883304
two_concepts,TwoLayerCNN,release_late,auroc,5019,-0.026087227455255824
two_concepts,TwoLayerCNN,release_late,auroc,5020,-0.06713460206432731
two_concepts,TwoLayerCNN,release_late,auroc,5021,0.06874593745103508
two_concepts,TwoLayerCNN,release_late,auroc,5022,0.045449911907242735
two_concepts,TwoLayerCNN,release_late,auroc,5023,0.09128468041875998
two_concepts,TwoLayerCNN,release_late,auroc,5024,-0.15416874126095015
two_concepts,TwoLayerCNN,release_late,auroc,5025,-0.014616133792545227
two_concepts,TwoLayerCNN,release_late,auroc,5026,0.06202297103347737
two_concepts,TwoLayerCNN,release_late,auroc,5027,-0.014488295025935627
two_concepts,TwoLayerCNN,release_late,auroc,5028,-0.2123505789320227
two_concepts,TwoLayerCNN,release_late,auroc,5029,0.024851153231404466
two_concepts,TwoLayerCNN,release_late,auroc,5030,0.00187697589319763
two_concepts,TwoLayerCNN,release_late,auroc,5031,-0.15727519715978733
two_concepts,TwoLayerCNN,release_late,auroc,5032,0.0500040822053312
two_concepts,TwoLayerCNN,release_late,auroc,5033,0.020971387837395494
two_concepts,TwoLayerCNN,release_late,auroc,5034,0.05137028748465705
two_concepts,TwoLayerCNN,release_late,auroc,5035,-0.06413304638541711
two_concepts,TwoLayerCNN,release_late,auroc,5036,-0.1321771838101281
two_concepts,TwoLayerCNN,release_late,auroc,5037,0.00345704338536601
two_concepts,TwoLayerCNN,release_late,auroc,5038,0.046991086679821104
two_concepts,TwoLayerCNN,release_late,auroc,5039,-0.08775112137475632
two_concepts,TwoLayerCNN,release_late,auroc,5040,0.05778175730173413
two_concepts,TwoLayerCNN,release_late,auroc,5041,-0.06312090028731632
two_concepts,TwoLayerCNN,release_late,auroc,5042,-0.02507124042304565
two_concepts,TwoLayerCNN,release_late,auroc,5043,-0.10504495258715857
two_concepts,TwoLayerCNN,release_late,auroc,5044,-0.038065369450889786
two_concepts,TwoLayerCNN,release_late,auroc,5045,-0.026855829985771906
two_concepts,TwoLayerCNN,release_late,auroc,5046,-0.048807709812124456
two_concepts,TwoLayerCNN,release_late,auroc,5047,-0.1687428105608294
two_concepts,TwoLayerCNN,release_late,auroc,5048,0.15974808785769862
two_concepts,TwoLayerCNN,release_late,auroc,5049,-0.012687282043451542
two_concepts,TwoLayerCNN,template_init,validation_patch,5000,-0.08694933665855337
two_concepts,TwoLayerCNN,template_init,validation_patch,5001,-0.020276072079740914
two_concepts,TwoLayerCNN,template_init,validation_patch,5002,0.014600261187474983
two_concepts,TwoLayerCNN,template_init,validation_patch,5003,0.055632082684824724
two_concepts,TwoLayerCNN,template_init,validation_patch,5004,-0.08509700945109394
two_concepts,TwoLayerCNN,template_init,validation_patch,5005,0.020182902026329386
two_concepts,TwoLayerCNN,template_init,validation_patch,5006,-0.08195720384037386
two_concepts,TwoLayerCNN,template_init,validation_patch,5007,0.09996399661681132
two_concepts,TwoLayerCNN,template_init,validation_patch,5008,-0.04801281115525158
two_concepts,TwoLayerCNN,template_init,validation_patch,5009,0.04526241676488624
two_concepts,TwoLayerCNN,template_init,validation_patch,5010,-0.003449081909699059
two_concepts,TwoLayerCNN,template_init,validation_patch,5011,-0.07864338353012318
two_concepts,TwoLayerCNN,template_init,validation_patch,5012,0.07336268566546617
two_concepts,TwoLayerCNN,template_init,validation_patch,5013,-0.050226218282116764
two_concepts,TwoLayerCNN,template_init,validation_patch,5014,-0.025386330443431027
two_concepts,TwoLayerCNN,template_init,validation_patch,5015,0.024547170491233172
two_concepts,TwoLayerCNN,template_init,validation_patch,5016,-0.08071345602758351
two_concepts,TwoLayerCNN,template_init,validation_patch,5017,0.018973858722317605
two_concepts,TwoLayerCNN,template_init,validation_patch,5018,0.05486833031636734
two_concepts,TwoLayerCNN,template_init,validation_patch,5019,-0.14632237891866412
two_concepts,TwoLayerCNN,template_init,validation_patch,5020,-0.0660183962287853
two_concepts,TwoLayerCNN,template_init,validation_patch,5021,-0.03946955959782972
two_concepts,TwoLayerCNN,template_init,validation_patch,5022,-0.026170426043620187
two_concepts,TwoLayerCNN,template_init,validation_patch,5023,0.002975727525620142
two_concepts,TwoLayerCNN,template_init,validation_patch,5024,0.02118924216849688
two_concepts,TwoLayerCNN,template_init,validation_patch,5025,0.13369984389264034
two_concepts,TwoLayerCNN,template_init,validation_patch,5026,0.07503442764421309
two_concepts,TwoLayerCNN,template_init,validation_patch,5027,0.04596972782529479
two_concepts,TwoLayerCNN,template_init,validation_patch,5028,0.024450942656212393
two_concepts,TwoLayerCNN,template_init,validation_patch,5029,-0.009401988114662918
two_concepts,TwoLayerCNN,template_init,validation_patch,5030,-0.07367723816021976
two_concepts,TwoLayerCNN,template_init,validation_patch,5031,-0.05875955244549291
two_concepts,TwoLayerCNN,template_init,validation_patch,5032,0.02340605027976178
two_concepts,TwoLayerCNN,template_init,validation_patch,5033,-0.0952823923481057
two_concepts,TwoLayerCNN,template_init,validation_patch,5034,0.029373236377094436
two_concepts,TwoLayerCNN,template_init,validation_patch,5035,-0.008239042401770091
two_concepts,TwoLayerCNN,template_init,validation_patch,5036,0.01850571160017206
two_concepts,TwoLayerCNN,template_init,validation_patch,5037,0.015394312495341567
two_concepts,TwoLayerCNN,template_init,validation_patch,5038,-0.0864986397718373
two_concepts,TwoLayerCNN,template_init,validation_patch,5039,-0.050350219151365505
two_concepts,TwoLayerCNN,template_init,validation_patch,5040,-0.036947963494818326
two_concepts,TwoLayerCNN,template_init,validation_patch,5041,-0.0384482431158254
two_concepts,TwoLayerCNN,template_init,validation_patch,5042,-0.11515649382689952
two_concepts,TwoLayerCNN,template_init,validation_patch,5043,-0.009245412998650504
two_concepts,TwoLayerCNN,template_init,validation_patch,5044,-0.02297572742789966
two_concepts,TwoLayerCNN,template_init,validation_patch,5045,0.006462993174792542
two_concepts,TwoLayerCNN,template_init,validation_patch,5046,0.059175537563465
two_concepts,TwoLayerCNN,template_init,validation_patch,5047,0.0513933329552852
two_concepts,TwoLayerCNN,template_init,validation_patch,5048,-0.015111306757657816
two_concepts,TwoLayerCNN,template_init,validation_patch,5049,-0.054555037266721285
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5000,0.024264539902997262
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5001,0.027354245065314364
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5002,0.052732557869091035
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5003,0.0982880433532149
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5004,0.048855940550442345
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5005,0.03772548376200596
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5006,0.043332542316792955
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5007,0.09830995850514435
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5008,0.013586663827396206
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5009,0.11207889946525329
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5010,0.0028841699465746995
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5011,-0.016164429126034885
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5012,0.060915127224622445
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5013,0.019453097033890088
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5014,0.0375891988570603
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5015,0.057495143449815767
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5016,0.011910462500993702
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5017,0.021699135122180524
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5018,0.03737672108232959
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5019,0.02882542027038021
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5020,0.05421175316914956
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5021,0.03293862916753654
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5022,0.06538345758665148
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5023,0.0724135625867594
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5024,0.12486762740796703
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5025,0.0879069542199089
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5026,0.06777566531951829
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5027,0.08520994050658431
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5028,0.06147632855213753
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5029,0.04075940929366623
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5030,-0.015835953942957948
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5031,0.05336528977399557
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5032,0.06058562962902497
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5033,-0.07550480961438688
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5034,-0.001470394460520441
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5035,0.09290893753968371
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5036,0.08209150047239294
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5037,0.06782433936461568
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5038,0.03433942074656271
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5039,-0.019077630112496358
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5040,0.028297606902302985
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5041,0.07556974163012015
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5042,-0.07427063009641227
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5043,-0.009670631261858742
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5044,0.024115265933931207
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5045,0.024280092905669126
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5046,0.05715678586311568
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5047,0.029269419338902314
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5048,0.05357173112052688
two_concepts,TwoLayerCNN,retention_0p1,validation_patch,5049,0.03131746583565975
two_concepts,TwoLayerCNN,release_early,validation_patch,5000,-0.06415644268833381
two_concepts,TwoLayerCNN,release_early,validation_patch,5001,-0.00616863485940522
two_concepts,TwoLayerCNN,release_early,validation_patch,5002,0.037808572652023864
two_concepts,TwoLayerCNN,release_early,validation_patch,5003,0.08647260764686981
two_concepts,TwoLayerCNN,release_early,validation_patch,5004,-0.01657790305382134
two_concepts,TwoLayerCNN,release_early,validation_patch,5005,0.020980580787388015
two_concepts,TwoLayerCNN,release_early,validation_patch,5006,-0.00354946192033484
two_concepts,TwoLayerCNN,release_early,validation_patch,5007,0.07099807226914184
two_concepts,TwoLayerCNN,release_early,validation_patch,5008,-0.037774625005628504
